,name,album,artist,release_date,length,popularity,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,tempo,time_signature
329,This Is Why We Can't Have Nice Things - Karaoke Version,Taylor Swift Karaoke: reputation,Taylor Swift,2018-03-09,205693,14,0.00927,0.594,0.757,0.000236,0.401,-5.384,0.0572,163.948,4
330,Call It What You Want - Karaoke Version,Taylor Swift Karaoke: reputation,Taylor Swift,2018-03-09,202173,17,0.0943,0.594,0.454,0.705,0.755,-13.01,0.0401,164.028,4
331,New Year's Day - Karaoke Version,Taylor Swift Karaoke: reputation,Taylor Swift,2018-03-09,235506,16,0.944,0.452,0.0639,2.91e-05,0.137,-16.349,0.0471,94.963,4
332,...Ready For It?,reputation,Taylor Swift,2017-11-10,208186,74,0.0527,0.613,0.764,0.0,0.197,-6.509,0.136,160.015,4
333,End Game,reputation,Taylor Swift,2017-11-10,244826,73,0.00845,0.649,0.589,0.0,0.108,-6.237,0.0558,159.073,4
334,I Did Something Bad,reputation,Taylor Swift,2017-11-10,238253,74,0.0679,0.696,0.602,2.11e-05,0.0696,-6.156,0.159,82.989,4
335,Don’t Blame Me,reputation,Taylor Swift,2017-11-10,236413,75,0.106,0.615,0.534,1.76e-05,0.0607,-6.719,0.0386,135.917,4
336,Delicate,reputation,Taylor Swift,2017-11-10,232253,78,0.216,0.75,0.404,0.000357,0.0911,-10.178,0.0682,95.045,4
337,Look What You Made Me Do,reputation,Taylor Swift,2017-11-10,211853,78,0.204,0.766,0.709,1.41e-05,0.126,-6.471,0.123,128.07,4
338,So It Goes...,reputation,Taylor Swift,2017-11-10,227906,66,0.122,0.574,0.61,1.1e-06,0.13,-7.283,0.0732,74.957,4
339,Gorgeous,reputation,Taylor Swift,2017-11-10,209680,73,0.0713,0.8,0.535,9.48e-06,0.213,-6.684,0.135,92.027,4
340,Getaway Car,reputation,Taylor Swift,2017-11-10,233626,77,0.00465,0.562,0.689,2.23e-06,0.0888,-6.745,0.127,172.054,4
341,King Of My Heart,reputation,Taylor Swift,2017-11-10,214320,70,0.00882,0.675,0.703,2.21e-06,0.0391,-7.902,0.0382,110.01,4
342,Dancing With Our Hands Tied,reputation,Taylor Swift,2017-11-10,211506,69,0.0604,0.624,0.691,1.1e-05,0.138,-6.686,0.196,160.024,4
343,Dress,reputation,Taylor Swift,2017-11-10,230373,71,0.0329,0.719,0.469,0.0,0.169,-8.792,0.0533,120.085,4
344,This Is Why We Can't Have Nice Things,reputation,Taylor Swift,2017-11-10,207133,69,0.0156,0.567,0.789,0.0,0.382,-5.986,0.115,163.96,4
345,Call It What You Want,reputation,Taylor Swift,2017-11-10,203506,72,0.186,0.598,0.504,0.000221,0.34,-9.874,0.0731,163.954,4
346,New Year’s Day,reputation,Taylor Swift,2017-11-10,235466,68,0.921,0.661,0.151,0.0,0.13,-12.864,0.0354,94.922,4
347,…Ready For It? - Commentary,reputation (Big Machine Radio Release Special),Taylor Swift,2017-11-10,79663,22,0.944,0.741,0.347,0.0,0.251,-12.118,0.941,67.303,4
348,...Ready For It?,reputation (Big Machine Radio Release Special),Taylor Swift,2017-11-10,208186,43,0.0527,0.613,0.764,0.0,0.197,-6.509,0.136,160.015,4
349,End Game - Commentary,reputation (Big Machine Radio Release Special),Taylor Swift,2017-11-10,101121,22,0.943,0.635,0.245,0.0,0.132,-12.614,0.942,172.909,4
350,End Game,reputation (Big Machine Radio Release Special),Taylor Swift,2017-11-10,244826,39,0.00845,0.649,0.589,0.0,0.108,-6.237,0.0558,159.073,4
351,I Did Something Bad - Commentary,reputation (Big Machine Radio Release Special),Taylor Swift,2017-11-10,84222,22,0.825,0.736,0.327,0.0,0.19,-10.994,0.892,98.753,3
352,I Did Something Bad,reputation (Big Machine Radio Release Special),Taylor Swift,2017-11-10,238253,39,0.0679,0.696,0.602,2.11e-05,0.0696,-6.156,0.159,82.989,4
353,Don't Blame Me - Commentary,reputation (Big Machine Radio Release Special),Taylor Swift,2017-11-10,109436,24,0.915,0.646,0.287,0.0,0.208,-11.839,0.943,86.424,3
354,Don’t Blame Me,reputation (Big Machine Radio Release Special),Taylor Swift,2017-11-10,236413,38,0.106,0.615,0.534,1.76e-05,0.0607,-6.719,0.0386,135.917,4
355,Delicate - Commentary,reputation (Big Machine Radio Release Special),Taylor Swift,2017-11-10,144707,21,0.972,0.647,0.236,0.0,0.201,-11.896,0.943,85.319,4
356,Delicate,reputation (Big Machine Radio Release Special),Taylor Swift,2017-11-10,232253,50,0.216,0.75,0.404,0.000357,0.0911,-10.178,0.0682,95.045,4
357,Look What You Made Me Do - Commentary,reputation (Big Machine Radio Release Special),Taylor Swift,2017-11-10,51096,22,0.916,0.763,0.378,0.0,0.248,-11.809,0.957,77.411,4
358,Look What You Made Me Do,reputation (Big Machine Radio Release Special),Taylor Swift,2017-11-10,211853,55,0.204,0.766,0.709,1.41e-05,0.126,-6.471,0.123,128.07,4
359,So It Goes… - Commentary,reputation (Big Machine Radio Release Special),Taylor Swift,2017-11-10,122847,21,0.861,0.728,0.318,0.0,0.152,-11.377,0.948,123.703,4
360,So It Goes...,reputation (Big Machine Radio Release Special),Taylor Swift,2017-11-10,227906,29,0.122,0.574,0.61,1.1e-06,0.13,-7.283,0.0732,74.957,4
361,Gorgeous - Commentary,reputation (Big Machine Radio Release Special),Taylor Swift,2017-11-10,79663,21,0.95,0.655,0.242,0.0,0.161,-12.29,0.942,76.531,4
362,Gorgeous,reputation (Big Machine Radio Release Special),Taylor Swift,2017-11-10,209680,46,0.0713,0.8,0.535,9.48e-06,0.213,-6.684,0.135,92.027,4
363,Getaway Car - Commentary,reputation (Big Machine Radio Release Special),Taylor Swift,2017-11-10,165897,21,0.976,0.718,0.177,0.0,0.157,-14.138,0.945,129.971,3
364,Getaway Car,reputation (Big Machine Radio Release Special),Taylor Swift,2017-11-10,233626,38,0.00465,0.562,0.689,2.23e-06,0.0888,-6.745,0.127,172.054,4
365,King Of My Heart - Commentary,reputation (Big Machine Radio Release Special),Taylor Swift,2017-11-10,56461,21,0.94,0.707,0.346,0.0,0.14,-11.991,0.945,83.407,3
366,King Of My Heart,reputation (Big Machine Radio Release Special),Taylor Swift,2017-11-10,214320,33,0.00882,0.675,0.703,2.21e-06,0.0391,-7.902,0.0382,110.01,4
367,Dancing With Our Hands Tied - Commentary,reputation (Big Machine Radio Release Special),Taylor Swift,2017-11-10,117214,21,0.941,0.719,0.281,0.0,0.284,-12.218,0.951,129.863,4
368,Dancing With Our Hands Tied,reputation (Big Machine Radio Release Special),Taylor Swift,2017-11-10,211506,33,0.0604,0.624,0.691,1.1e-05,0.138,-6.686,0.196,160.024,4
369,Dress - Commentary,reputation (Big Machine Radio Release Special),Taylor Swift,2017-11-10,108631,21,0.955,0.692,0.312,0.0,0.0914,-12.316,0.949,100.283,1
370,Dress,reputation (Big Machine Radio Release Special),Taylor Swift,2017-11-10,230373,32,0.0329,0.719,0.469,0.0,0.169,-8.792,0.0533,120.085,4
371,This Is Why We Can't Have Nice Things - Commentary,reputation (Big Machine Radio Release Special),Taylor Swift,2017-11-10,175419,21,0.983,0.72,0.207,0.0,0.252,-12.672,0.927,130.302,3
372,This Is Why We Can't Have Nice Things,reputation (Big Machine Radio Release Special),Taylor Swift,2017-11-10,207133,31,0.0156,0.567,0.789,0.0,0.382,-5.986,0.115,163.96,4
373,Call It What You Want - Commentary,reputation (Big Machine Radio Release Special),Taylor Swift,2017-11-10,81004,21,0.947,0.736,0.339,0.0,0.109,-12.422,0.926,68.253,4
374,Call It What You Want,reputation (Big Machine Radio Release Special),Taylor Swift,2017-11-10,203506,38,0.186,0.598,0.504,0.000221,0.34,-9.874,0.0731,163.954,4
375,New Year's Day - Commentary,reputation (Big Machine Radio Release Special),Taylor Swift,2017-11-10,167909,21,0.982,0.719,0.158,0.0,0.257,-13.859,0.946,130.315,3
376,New Year’s Day,reputation (Big Machine Radio Release Special),Taylor Swift,2017-11-10,235466,31,0.921,0.661,0.151,0.0,0.13,-12.864,0.0354,94.922,4
377,Radio Outro - Commentary,reputation (Big Machine Radio Release Special),Taylor Swift,2017-11-10,101791,21,0.952,0.774,0.298,0.0,0.147,-12.472,0.954,69.091,1
378,All Too Well,reputation Stadium Tour Surprise Song Playlist,Taylor Swift,2017-11-09,329160,47,0.0448,0.602,0.605,0.000334,0.128,-7.803,0.0244,93.061,4
379,Wildest Dreams,reputation Stadium Tour Surprise Song Playlist,Taylor Swift,2017-11-09,220440,45,0.0692,0.55,0.688,0.00144,0.106,-7.416,0.0897,139.997,4
380,The Best Day,reputation Stadium Tour Surprise Song Playlist,Taylor Swift,2017-11-09,246306,36,0.639,0.669,0.448,4.06e-06,0.158,-8.566,0.0285,126.068,4
381,Red,reputation Stadium Tour Surprise Song Playlist,Taylor Swift,2017-11-09,223093,41,0.0779,0.605,0.899,0.000125,0.0911,-4.273,0.0423,124.985,4
382,Holy Ground,reputation Stadium Tour Surprise Song Playlist,Taylor Swift,2017-11-09,202960,37,0.0162,0.627,0.816,0.00208,0.0965,-6.698,0.0774,157.043,4
383,Teardrops On My Guitar - Radio Single Remix,reputation Stadium Tour Surprise Song Playlist,Taylor Swift,2017-11-09,204706,38,0.313,0.626,0.427,0.0,0.138,-6.993,0.0234,99.959,4
384,Our Song,reputation Stadium Tour Surprise Song Playlist,Taylor Swift,2017-11-09,203440,39,0.114,0.545,0.663,0.0,0.321,-5.05,0.0363,178.013,4
385,22,reputation Stadium Tour Surprise Song Playlist,Taylor Swift,2017-11-09,232120,42,0.00254,0.66,0.733,0.00146,0.0473,-6.564,0.0379,104.009,4
386,I Knew You Were Trouble.,reputation Stadium Tour Surprise Song Playlist,Taylor Swift,2017-11-09,219720,44,0.00476,0.536,0.464,2.67e-06,0.0357,-6.761,0.0412,77.318,4
387,I Don’t Wanna Live Forever (Fifty Shades Darker),reputation Stadium Tour Surprise Song Playlist,Taylor Swift,2017-11-09,247160,79,0.0586,0.731,0.445,1.96e-05,0.14,-8.418,0.0533,117.97,4
388,Mean,reputation Stadium Tour Surprise Song Playlist,Taylor Swift,2017-11-09,238693,39,0.451,0.576,0.754,0.0,0.223,-3.982,0.0428,163.886,4
389,How You Get The Girl,reputation Stadium Tour Surprise Song Playlist,Taylor Swift,2017-11-09,247533,38,0.00364,0.765,0.656,0.00868,0.0918,-6.112,0.0504,119.997,4
390,So It Goes...,reputation Stadium Tour Surprise Song Playlist,Taylor Swift,2017-11-09,227906,47,0.122,0.574,0.61,1.1e-06,0.13,-7.283,0.0732,74.957,4
391,Fifteen,reputation Stadium Tour Surprise Song Playlist,Taylor Swift,2017-11-09,295320,36,0.0717,0.55,0.628,0.0,0.138,-4.437,0.0269,95.122,4
392,Mine,reputation Stadium Tour Surprise Song Playlist,Taylor Swift,2017-11-09,231866,44,0.00302,0.621,0.779,3.22e-06,0.187,-2.943,0.0301,121.034,4
393,Sparks Fly,reputation Stadium Tour Surprise Song Playlist,Taylor Swift,2017-11-09,262920,38,0.041,0.61,0.782,0.0,0.16,-2.98,0.0309,114.977,4
394,State Of Grace,reputation Stadium Tour Surprise Song Playlist,Taylor Swift,2017-11-09,295720,35,0.000184,0.591,0.828,0.00113,0.0879,-5.895,0.0333,129.962,4
395,Haunted,reputation Stadium Tour Surprise Song Playlist,Taylor Swift,2017-11-09,245413,36,0.0648,0.431,0.949,0.0,0.0612,-2.622,0.0605,162.012,4
396,Never Grow Up,reputation Stadium Tour Surprise Song Playlist,Taylor Swift,2017-11-09,292920,34,0.824,0.714,0.309,0.0,0.136,-8.828,0.0302,124.894,4
397,Treacherous,reputation Stadium Tour Surprise Song Playlist,Taylor Swift,2017-11-09,242760,34,0.101,0.704,0.621,4.3e-06,0.14,-8.086,0.0334,109.995,4
398,Babe,reputation Stadium Tour Surprise Song Playlist,Taylor Swift,2017-11-09,215106,37,0.0221,0.577,0.784,0.0,0.125,-3.266,0.101,171.791,4
399,Welcome To New York,reputation Stadium Tour Surprise Song Playlist,Taylor Swift,2017-11-09,212600,36,0.0348,0.789,0.634,1.64e-06,0.302,-4.762,0.0323,116.992,4
400,Fearless,reputation Stadium Tour Surprise Song Playlist,Taylor Swift,2017-11-09,242973,35,0.0377,0.603,0.718,0.0,0.307,-4.401,0.0272,100.163,4
401,Enchanted,reputation Stadium Tour Surprise Song Playlist,Taylor Swift,2017-11-09,353253,58,0.0717,0.535,0.626,0.00127,0.158,-3.895,0.0274,81.963,4
402,Change,reputation Stadium Tour Surprise Song Playlist,Taylor Swift,2017-11-09,281053,33,0.00418,0.543,0.763,0.0,0.111,-4.206,0.0376,96.006,4
403,Ours,reputation Stadium Tour Surprise Song Playlist,Taylor Swift,2017-11-09,239346,44,0.469,0.61,0.56,0.0,0.087,-7.392,0.0279,159.837,4
404,Out Of The Woods,reputation Stadium Tour Surprise Song Playlist,Taylor Swift,2017-11-09,235800,38,0.000743,0.553,0.841,1.19e-05,0.341,-6.937,0.0396,92.008,4
405,Come Back...Be Here,reputation Stadium Tour Surprise Song Playlist,Taylor Swift,2017-11-09,223920,36,0.00471,0.483,0.548,2.01e-06,0.0997,-6.291,0.0254,79.926,4
406,A Place in this World,reputation Stadium Tour Surprise Song Playlist,Taylor Swift,2017-11-09,202080,33,0.0577,0.573,0.767,0.0,0.327,-2.929,0.0323,114.984,4
407,This Love,reputation Stadium Tour Surprise Song Playlist,Taylor Swift,2017-11-09,250093,34,0.678,0.481,0.435,0.0,0.0928,-8.795,0.0321,143.95,4
408,The Lucky One,reputation Stadium Tour Surprise Song Playlist,Taylor Swift,2017-11-09,240266,34,0.0352,0.706,0.505,0.0,0.13,-7.639,0.0358,117.935,4
409,Invisible,reputation Stadium Tour Surprise Song Playlist,Taylor Swift,2017-11-09,205853,32,0.56,0.609,0.383,0.0,0.165,-5.732,0.0243,96.005,4
410,Breathe,reputation Stadium Tour Surprise Song Playlist,Taylor Swift,2017-11-09,264946,34,0.416,0.442,0.48,0.0,0.129,-7.405,0.0281,73.849,4
411,Better Man,reputation Stadium Tour Surprise Song Playlist,Taylor Swift,2017-11-09,263613,47,0.123,0.502,0.843,0.0,0.0974,-3.648,0.0378,143.944,4
412,Jump Then Fall,reputation Stadium Tour Surprise Song Playlist,Taylor Swift,2017-11-09,238093,32,0.113,0.617,0.699,0.0,0.074,-5.712,0.0274,80.007,4
413,Begin Again,reputation Stadium Tour Surprise Song Playlist,Taylor Swift,2017-11-09,239426,35,0.199,0.53,0.526,3.52e-06,0.14,-8.349,0.0263,79.025,4
414,Tied Together with a Smile,reputation Stadium Tour Surprise Song Playlist,Taylor Swift,2017-11-09,251213,31,0.521,0.479,0.547,0.0,0.0728,-4.948,0.0275,146.147,4
415,The Story Of Us,reputation Stadium Tour Surprise Song Playlist,Taylor Swift,2017-11-09,267653,37,0.00556,0.547,0.808,0.000304,0.0587,-3.63,0.0398,139.908,4
416,Forever & Always,reputation Stadium Tour Surprise Song Playlist,Taylor Swift,2017-11-09,226293,33,0.0806,0.607,0.829,0.0,0.207,-5.02,0.0588,128.057,4
417,Hey Stephen,reputation Stadium Tour Surprise Song Playlist,Taylor Swift,2017-11-09,256040,32,0.191,0.843,0.541,1.85e-06,0.108,-7.361,0.0318,116.001,4
418,Speak Now,reputation Stadium Tour Surprise Song Playlist,Taylor Swift,2017-11-09,243346,35,0.0991,0.712,0.603,0.0,0.102,-3.753,0.0304,118.986,4
419,Wonderland,reputation Stadium Tour Surprise Song Playlist,Taylor Swift,2017-11-09,245560,37,0.0493,0.422,0.692,2.57e-05,0.177,-5.447,0.0549,184.014,4
420,White Horse,reputation Stadium Tour Surprise Song Playlist,Taylor Swift,2017-11-09,235400,34,0.314,0.578,0.348,0.0,0.1,-8.066,0.0257,92.673,4
421,I'm Only Me When I'm With You,reputation Stadium Tour Surprise Song Playlist,Taylor Swift,2017-11-09,215600,33,0.00454,0.556,0.933,0.000469,0.101,-3.685,0.072,143.936,4
422,Starlight,reputation Stadium Tour Surprise Song Playlist,Taylor Swift,2017-11-09,220600,33,0.0192,0.649,0.777,0.000487,0.234,-5.797,0.0391,126.014,4
423,I Know Places,reputation Stadium Tour Surprise Song Playlist,Taylor Swift,2017-11-09,195706,34,0.245,0.602,0.755,0.0,0.178,-4.991,0.071,159.965,4
424,Welcome To New York - Karaoke Version,Taylor Swift Karaoke: 1989 (Deluxe),Taylor Swift,2015-02-01,209388,14,0.0471,0.823,0.635,0.188,0.348,-6.293,0.0465,116.989,4
425,Blank Space - Karaoke Version,Taylor Swift Karaoke: 1989 (Deluxe),Taylor Swift,2015-02-01,228598,19,0.0381,0.605,0.69,0.00943,0.113,-4.914,0.0522,191.998,4
426,Style - Karaoke Version,Taylor Swift Karaoke: 1989 (Deluxe),Taylor Swift,2015-02-01,230303,19,0.000585,0.57,0.841,0.821,0.104,-6.12,0.0312,94.996,4
427,Out Of The Woods - Karaoke Version,Taylor Swift Karaoke: 1989 (Deluxe),Taylor Swift,2015-02-01,233608,16,2.71e-05,0.49,0.924,0.804,0.408,-6.497,0.0344,92.021,4
428,All You Had To Do Was Stay - Karaoke Version,Taylor Swift Karaoke: 1989 (Deluxe),Taylor Swift,2015-02-01,191582,13,0.000201,0.628,0.716,0.052,0.209,-6.377,0.0346,97.01,4
429,Shake It Off - Karaoke Version,Taylor Swift Karaoke: 1989 (Deluxe),Taylor Swift,2015-02-01,217567,17,0.00154,0.705,0.829,0.853,0.462,-6.105,0.0977,160.029,4
430,I Wish You Would - Karaoke Version,Taylor Swift Karaoke: 1989 (Deluxe),Taylor Swift,2015-02-01,204915,12,0.000811,0.591,0.944,0.512,0.135,-6.179,0.0432,117.991,4
431,Bad Blood - Karaoke Version,Taylor Swift Karaoke: 1989 (Deluxe),Taylor Swift,2015-02-01,209842,13,0.0399,0.66,0.838,0.00186,0.238,-6.765,0.103,170.003,4
432,Wildest Dreams - Karaoke Version,Taylor Swift Karaoke: 1989 (Deluxe),Taylor Swift,2015-02-01,218705,19,0.0909,0.544,0.586,0.818,0.139,-10.553,0.0348,140.09,4
433,How You Get The Girl - Karaoke Version,Taylor Swift Karaoke: 1989 (Deluxe),Taylor Swift,2015-02-01,245420,12,0.000133,0.731,0.624,0.829,0.0811,-7.092,0.0457,120.012,4
434,This Love - Karaoke Version,Taylor Swift Karaoke: 1989 (Deluxe),Taylor Swift,2015-02-01,247166,11,0.669,0.482,0.397,0.833,0.0899,-10.138,0.0285,143.962,4
435,I Know Places - Karaoke Version,Taylor Swift Karaoke: 1989 (Deluxe),Taylor Swift,2015-02-01,193811,12,0.0112,0.64,0.713,0.0126,0.64,-6.634,0.0606,80.014,4
436,Clean - Karaoke Version,Taylor Swift Karaoke: 1989 (Deluxe),Taylor Swift,2015-02-01,269207,13,0.241,0.856,0.371,0.819,0.111,-9.921,0.0425,103.999,4
437,Wonderland - Karaoke Version,Taylor Swift Karaoke: 1989 (Deluxe),Taylor Swift,2015-02-01,242409,11,0.00557,0.464,0.561,0.6,0.108,-6.741,0.0314,184.048,4
438,You Are In Love - Karaoke Version,Taylor Swift Karaoke: 1989 (Deluxe),Taylor Swift,2015-02-01,266003,11,0.806,0.448,0.424,0.781,0.0946,-12.148,0.038,84.923,4
439,New Romantics - Karaoke Version,Taylor Swift Karaoke: 1989 (Deluxe),Taylor Swift,2015-02-01,227743,15,0.000636,0.61,0.95,0.304,0.273,-4.936,0.047,121.995,4
440,Welcome To New York,1989,Taylor Swift,2014-10-27,212600,30,0.038,0.793,0.634,1.76e-06,0.304,-4.807,0.0324,117.023,4
441,Blank Space,1989,Taylor Swift,2014-10-27,231826,35,0.085,0.752,0.678,1.64e-06,0.13,-5.421,0.0646,96.009,4
442,Style,1989,Taylor Swift,2014-10-27,231000,33,0.00256,0.598,0.786,0.00143,0.117,-5.572,0.0382,95.021,4
443,Out Of The Woods,1989,Taylor Swift,2014-10-27,235800,25,0.00103,0.552,0.841,1.23e-05,0.337,-6.938,0.0372,91.993,4
444,All You Had To Do Was Stay,1989,Taylor Swift,2014-10-27,193293,27,0.00196,0.602,0.735,4.77e-05,0.105,-5.778,0.0337,96.969,4
445,Shake It Off,1989,Taylor Swift,2014-10-27,219200,45,0.0561,0.648,0.785,0.0,0.148,-5.414,0.165,160.02,4
446,I Wish You Would,1989,Taylor Swift,2014-10-27,207440,26,0.016,0.649,0.898,9.9e-05,0.109,-5.963,0.0511,118.027,4
447,Bad Blood,1989,Taylor Swift,2014-10-27,211933,31,0.0871,0.652,0.802,6.45e-06,0.148,-6.114,0.181,170.157,4
448,Wildest Dreams,1989,Taylor Swift,2014-10-27,220440,30,0.0709,0.553,0.664,0.0056,0.106,-7.417,0.0741,140.06,4
449,How You Get The Girl,1989,Taylor Swift,2014-10-27,247533,27,0.00463,0.764,0.659,0.00458,0.0915,-6.136,0.0492,119.982,4
450,This Love,1989,Taylor Swift,2014-10-27,250093,24,0.635,0.485,0.459,0.0,0.101,-8.768,0.0337,71.981,4
451,I Know Places,1989,Taylor Swift,2014-10-27,195706,24,0.231,0.595,0.763,0.0,0.2,-4.991,0.0661,159.959,4
452,Clean,1989,Taylor Swift,2014-10-27,271000,25,0.242,0.81,0.38,0.0,0.113,-7.755,0.035,103.981,4
453,Welcome To New York,1989,Taylor Swift,2014-10-27,212600,61,0.038,0.793,0.634,1.76e-06,0.304,-4.807,0.0324,117.023,4
454,Blank Space,1989,Taylor Swift,2014-10-27,231826,75,0.085,0.752,0.678,1.64e-06,0.13,-5.421,0.0646,96.009,4
455,Style,1989,Taylor Swift,2014-10-27,231000,69,0.00256,0.598,0.786,0.00143,0.117,-5.572,0.0382,95.021,4
456,Out Of The Woods,1989,Taylor Swift,2014-10-27,235800,63,0.00103,0.552,0.841,1.23e-05,0.337,-6.938,0.0372,91.993,4
457,All You Had To Do Was Stay,1989,Taylor Swift,2014-10-27,193293,61,0.00196,0.602,0.735,4.77e-05,0.105,-5.778,0.0337,96.969,4
458,Shake It Off,1989,Taylor Swift,2014-10-27,219200,72,0.0561,0.648,0.785,0.0,0.148,-5.414,0.165,160.02,4
459,I Wish You Would,1989,Taylor Swift,2014-10-27,207440,53,0.016,0.649,0.898,9.9e-05,0.109,-5.963,0.0511,118.027,4
460,Bad Blood,1989,Taylor Swift,2014-10-27,211933,65,0.0871,0.652,0.802,6.45e-06,0.148,-6.114,0.181,170.157,4
461,Wildest Dreams,1989,Taylor Swift,2014-10-27,220440,74,0.0709,0.553,0.664,0.0056,0.106,-7.417,0.0741,140.06,4
462,How You Get The Girl,1989,Taylor Swift,2014-10-27,247533,54,0.00463,0.764,0.659,0.00458,0.0915,-6.136,0.0492,119.982,4
463,This Love,1989,Taylor Swift,2014-10-27,250093,52,0.635,0.485,0.459,0.0,0.101,-8.768,0.0337,71.981,4
464,I Know Places,1989,Taylor Swift,2014-10-27,195706,52,0.231,0.595,0.763,0.0,0.2,-4.991,0.0661,159.959,4
465,Clean,1989,Taylor Swift,2014-10-27,271000,54,0.242,0.81,0.38,0.0,0.113,-7.755,0.035,103.981,4
466,Welcome to New York - Commentary,1989 (Big Machine Radio Release Special),Taylor Swift,2014-10-27,104533,21,0.839,0.627,0.226,0.0,0.286,-15.595,0.95,77.502,3
467,Welcome To New York,1989 (Big Machine Radio Release Special),Taylor Swift,2014-10-27,212600,38,0.0348,0.789,0.634,1.64e-06,0.302,-4.762,0.0323,116.992,4
468,Blank Space - Commentary,1989 (Big Machine Radio Release Special),Taylor Swift,2014-10-27,90066,21,0.827,0.684,0.272,0.0,0.209,-15.652,0.887,100.356,3
469,Blank Space,1989 (Big Machine Radio Release Special),Taylor Swift,2014-10-27,231826,56,0.103,0.76,0.703,0.0,0.0913,-5.412,0.054,95.997,4
470,Style - Commentary,1989 (Big Machine Radio Release Special),Taylor Swift,2014-10-27,62377,21,0.68,0.646,0.337,0.0,0.247,-14.97,0.926,88.155,1
471,Style,1989 (Big Machine Radio Release Special),Taylor Swift,2014-10-27,231000,48,0.00245,0.588,0.791,0.00258,0.118,-5.595,0.0402,94.933,4
472,Out Of The Woods - Commentary,1989 (Big Machine Radio Release Special),Taylor Swift,2014-10-27,106992,20,0.732,0.663,0.24,0.0,0.19,-15.988,0.93,93.705,4
473,Out Of The Woods,1989 (Big Machine Radio Release Special),Taylor Swift,2014-10-27,235800,36,0.000743,0.553,0.841,1.19e-05,0.341,-6.937,0.0396,92.008,4
474,All You Had To Do Was Stay - Commentary,1989 (Big Machine Radio Release Special),Taylor Swift,2014-10-27,69477,20,0.74,0.7,0.223,0.0,0.726,-14.542,0.875,105.468,4
475,All You Had To Do Was Stay,1989 (Big Machine Radio Release Special),Taylor Swift,2014-10-27,193293,36,0.00201,0.605,0.725,2.02e-05,0.101,-5.729,0.0323,96.97,4
476,Shake It Off - Commentary,1989 (Big Machine Radio Release Special),Taylor Swift,2014-10-27,98494,20,0.772,0.729,0.278,0.0,0.199,-15.463,0.935,87.915,1
477,Shake It Off,1989 (Big Machine Radio Release Special),Taylor Swift,2014-10-27,219200,58,0.0647,0.647,0.8,0.0,0.334,-5.384,0.165,160.078,4
478,I Wish You Would - Commentary,1989 (Big Machine Radio Release Special),Taylor Swift,2014-10-27,89648,20,0.796,0.627,0.266,0.0,0.292,-15.426,0.929,79.281,4
479,I Wish You Would,1989 (Big Machine Radio Release Special),Taylor Swift,2014-10-27,207440,29,0.0158,0.653,0.893,4.95e-05,0.102,-5.966,0.0538,118.035,4
480,Bad Blood - Commentary,1989 (Big Machine Radio Release Special),Taylor Swift,2014-10-27,81498,21,0.854,0.627,0.312,0.0,0.153,-14.772,0.927,81.512,3
481,Bad Blood,1989 (Big Machine Radio Release Special),Taylor Swift,2014-10-27,211933,44,0.0885,0.646,0.794,6.16e-06,0.201,-6.104,0.19,170.216,4
482,Wildest Dreams - Commentary,1989 (Big Machine Radio Release Special),Taylor Swift,2014-10-27,77876,20,0.849,0.755,0.247,0.0,0.363,-14.931,0.891,86.883,4
483,Wildest Dreams,1989 (Big Machine Radio Release Special),Taylor Swift,2014-10-27,220440,48,0.0692,0.55,0.688,0.00144,0.106,-7.416,0.0897,139.997,4
484,How You Get The Girl - Commentary,1989 (Big Machine Radio Release Special),Taylor Swift,2014-10-27,72860,20,0.824,0.752,0.368,0.0,0.671,-15.081,0.925,79.214,1
485,How You Get The Girl,1989 (Big Machine Radio Release Special),Taylor Swift,2014-10-27,247533,31,0.00364,0.765,0.656,0.00868,0.0918,-6.112,0.0504,119.997,4
486,This Love - Commentary,1989 (Big Machine Radio Release Special),Taylor Swift,2014-10-27,79896,20,0.828,0.736,0.323,0.0,0.262,-15.49,0.934,78.761,1
487,This Love,1989 (Big Machine Radio Release Special),Taylor Swift,2014-10-27,250093,30,0.678,0.481,0.435,0.0,0.0928,-8.795,0.0321,143.95,4
488,I Know Places - Commentary,1989 (Big Machine Radio Release Special),Taylor Swift,2014-10-27,79269,20,0.745,0.742,0.29,0.0,0.212,-15.169,0.921,113.854,3
489,I Know Places,1989 (Big Machine Radio Release Special),Taylor Swift,2014-10-27,195706,29,0.245,0.602,0.755,0.0,0.178,-4.991,0.071,159.965,4
490,Clean - Commentary,1989 (Big Machine Radio Release Special),Taylor Swift,2014-10-27,146696,20,0.844,0.685,0.28,0.0,0.316,-16.219,0.895,99.561,1
491,Clean,1989 (Big Machine Radio Release Special),Taylor Swift,2014-10-27,271000,32,0.232,0.815,0.377,0.0,0.1,-7.754,0.0346,103.97,4
492,Welcome To New York - Karaoke Version,Taylor Swift Karaoke: 1989 (Deluxe Edition),Taylor Swift,2014-10-27,210453,0,0.0628,0.823,0.68,0.281,0.357,-5.815,0.0464,117.022,4
493,Blank Space - Karaoke Version,Taylor Swift Karaoke: 1989 (Deluxe Edition),Taylor Swift,2014-10-27,228826,0,0.0371,0.603,0.708,0.015,0.0991,-4.515,0.0527,191.992,4
